"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","This month a law firm called #Polsinelli #LLP published a study called “#Cryptocurrency Class Action Lawsuits: A Ne… https://t.co/YmY7xNnfaQ",FALSE,1,NA,2018-03-08 23:59:59,TRUE,NA,"971898354912415744",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","coinradar_io",0,FALSE,FALSE,NA,NA
